Time,Subsystem 0,Subsystem 1,Subsystem 2,Subsystem 3,Subsystem 4,Subsystem 5,Subsystem 6,Subsystem 7,Subsystem 8,Subsystem 9,Subsystem 10,Subsystem 11,Subsystem 12,Subsystem 13,Subsystem 14,Subsystem 15,Subsystem 16,Subsystem 17,Subsystem 18,Subsystem 19,Subsystem 20,Subsystem 21,Subsystem 22,Subsystem 23,Subsystem 24,Subsystem 25,Subsystem 26,Subsystem 27,Subsystem 28,Subsystem 29,Subsystem 30,Subsystem 31,Subsystem 32,Subsystem 33,Subsystem 34,Subsystem 35,Subsystem 36,Subsystem 37,Subsystem 38,Subsystem 39,Subsystem 40,Subsystem 41,Subsystem 42,Subsystem 43,Subsystem 44,Subsystem 45,Subsystem 46,Subsystem 47,Subsystem 48,Subsystem 49,Subsystem 50,Subsystem 51,Subsystem 52,Subsystem 53,Subsystem 54,Subsystem 55,Subsystem 56,Subsystem 57,Subsystem 58,Subsystem 59,Subsystem 60,Subsystem 61,Subsystem 62,Subsystem 63,Subsystem 64,Subsystem 65,Subsystem 66,Subsystem 67,Subsystem 68,Subsystem 69,Subsystem 70,Subsystem 71,Subsystem 72,Subsystem 73,Subsystem 74,Subsystem 75,Subsystem 76,Subsystem 77,Subsystem 78,Subsystem 79,Subsystem 80,Subsystem 81,Subsystem 82,Subsystem 83,Subsystem 84,Subsystem 85,Subsystem 86,Subsystem 87,Subsystem 88,Subsystem 89,Subsystem 90,Subsystem 91,Subsystem 92,Subsystem 93,Subsystem 94,Subsystem 95,Subsystem 96,Subsystem 97,Subsystem 98,Subsystem 99,Subsystem 100,Subsystem 101,Subsystem 102,Subsystem 103,Subsystem 104,Subsystem 105,Subsystem 106,Subsystem 107,Subsystem 108,Subsystem 109,Subsystem 110,Subsystem 111,Subsystem 112,Subsystem 113,Subsystem 114,Subsystem 115,Subsystem 116,Subsystem 117,Subsystem 118,Subsystem 119,Subsystem 120,Subsystem 121,Subsystem 122,Subsystem 123,Subsystem 124,Subsystem 125,Subsystem 126,Subsystem 127,Subsystem 128,Subsystem 129,Subsystem 130,Subsystem 131,Subsystem 132,Subsystem 133,Subsystem 134,Subsystem 135,Subsystem 136
780,0.131970,0.098843,0.009722,0.000000,0.143133,0.076157,0.185082,0.395730,0.365741,0.237809,0.106173,0.136934,0.062757,0.131358,0.312984,0.305206,0.179753,0.264660,0.214249,0.100463,0.188945,0.145988,0.086934,0.084774,0.008951,0.000000,0.236869,0.151627,0.042850,0.017284,0.104630,0.059568,0.132982,0.212548,0.026373,0.017656,0.126235,0.025309,0.142737,0.090021,0.013484,0.194877,0.018436,0.026826,0.112346,0.178565,0.156528,0.189639,0.156561,0.000000,0.018519,0.039783,0.197469,0.160633,0.103145,0.135105,0.157716,0.139784,0.171346,0.082279,0.025926,0.014043,0.058603,0.133951,0.046091,0.014403,0.007292,-0.000000,0.000000,0.106224,0.001890,0.008642,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.025309,0.000000,0.253738,0.145113,0.137371,0.343302,0.167480,0.227392,0.082099,-0.000000,0.000000,0.018094,0.010262,0.000000,0.000000,0.015123,0.026466,0.000000,0.000000,0.159156,0.021821,0.265741,0.181481,0.060134,0.206327,0.203807,0.098302,0.051492,0.359362,0.302037,0.128333,0.275463,0.121852,0.020833,0.198045,0.042130,0.414660,0.002160,0.137551,0.168879,0.196245,0.042850,0.028447,0.241975,0.091821,0.021605,0.006481,0.340278,0.245216,0.252778,0.075617,0.088940,0.014853,0.183102,0.260520,0.088400,0.056443,0.273843,0.017176
781,0.131970,0.101003,0.009722,0.000000,0.143133,0.076517,0.185082,0.409594,0.384259,0.241204,0.104938,0.133436,0.062757,0.133374,0.311255,0.301029,0.179753,0.261240,0.214249,0.100856,0.194641,0.144650,0.085185,0.083848,0.009259,0.000000,0.231958,0.143575,0.042850,0.017104,0.106790,0.056173,0.131976,0.222270,0.025479,0.017880,0.124691,0.024691,0.141008,0.096502,0.013782,0.191564,0.017284,0.024486,0.112346,0.168410,0.158364,0.202490,0.157567,0.000000,0.018210,0.039783,0.193256,0.158580,0.099345,0.133764,0.150586,0.151451,0.171331,0.078858,0.026646,0.014043,0.050772,0.127469,0.041770,0.070216,0.007292,-0.000000,0.000000,0.087860,0.112346,0.010262,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.025309,0.000000,0.240295,0.154655,0.137371,0.368796,0.165926,0.223341,0.079668,-0.000000,0.000000,0.018094,0.011343,0.000000,0.000000,0.013773,0.026736,0.000000,0.000000,0.156276,0.021821,0.264444,0.181481,0.061574,0.240175,0.200566,0.098302,0.052932,0.330195,0.277407,0.127361,0.285833,0.119259,0.019136,0.181481,0.034568,0.437963,0.002160,0.131070,0.163117,0.196245,0.041950,0.026466,0.239815,0.091821,0.021605,0.006842,0.300309,0.245216,0.234774,0.073097,0.088940,0.013503,0.189583,0.260520,0.088400,0.054012,0.273302,0.016528
782,0.131970,0.101543,0.009722,0.000000,0.143133,0.077238,0.185082,0.421116,0.389815,0.244136,0.104321,0.134877,0.063272,0.135103,0.302901,0.296996,0.179753,0.257819,0.214249,0.101150,0.197391,0.140947,0.083642,0.082819,0.009568,0.000000,0.228718,0.135522,0.042850,0.017104,0.107407,0.053086,0.131418,0.228975,0.024585,0.018103,0.123148,0.025309,0.139424,0.102551,0.013708,0.188971,0.015844,0.021965,0.112346,0.158148,0.157284,0.215789,0.158796,0.000000,0.018827,0.039559,0.189799,0.156636,0.095434,0.132200,0.155015,0.164630,0.171593,0.075077,0.027366,0.014043,0.042940,0.113156,0.032767,0.107665,0.007022,-0.000000,0.000000,0.073457,0.193634,0.011613,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.020370,0.000000,0.228772,0.161677,0.137371,0.388457,0.164630,0.217670,0.078318,-0.000000,0.000000,0.018094,0.012423,0.000000,0.000000,0.012423,0.027006,0.000000,0.000000,0.153875,0.021821,0.261420,0.181481,0.059774,0.266821,0.197685,0.098302,0.054372,0.307870,0.247917,0.127361,0.289074,0.116019,0.018056,0.169599,0.027366,0.450617,0.002160,0.119547,0.156996,0.196245,0.041409,0.028447,0.230093,0.091821,0.021605,0.006481,0.265741,0.245216,0.216409,0.070576,0.088940,0.011883,0.201196,0.259799,0.088400,0.051852,0.271952,0.015880
783,0.131970,0.101003,0.009722,0.000000,0.143133,0.077598,0.185082,0.437140,0.393827,0.245988,0.102984,0.134774,0.063889,0.138128,0.293683,0.290514,0.179753,0.254398,0.214249,0.100954,0.199551,0.139198,0.082099,0.083642,0.009877,0.000000,0.224200,0.128157,0.042850,0.017284,0.110494,0.050309,0.130971,0.235680,0.023691,0.018327,0.121914,0.026852,0.137840,0.106008,0.013335,0.188107,0.014547,0.019624,0.112346,0.148318,0.159877,0.223946,0.158573,0.000000,0.017593,0.039261,0.188071,0.154691,0.091411,0.130635,0.147886,0.177701,0.171824,0.071476,0.028086,0.014043,0.037539,0.110725,0.051852,0.127109,0.006481,-0.000000,0.000000,0.060854,0.237924,0.013233,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.020370,0.000000,0.219650,0.168338,0.137371,0.401852,0.163981,0.207948,0.077508,-0.000000,0.000000,0.018094,0.012963,0.000000,0.000000,0.012963,0.027816,0.000000,0.000000,0.154115,0.024630,0.260123,0.181481,0.055093,0.279424,0.197685,0.098302,0.055813,0.277623,0.221019,0.126065,0.296852,0.112130,0.016975,0.159877,0.023765,0.459877,0.002160,0.105864,0.175360,0.196245,0.040689,0.027726,0.229012,0.091821,0.022685,0.006481,0.235134,0.245216,0.196245,0.069856,0.088940,0.010802,0.206597,0.259799,0.088400,0.050772,0.268171,0.015231
784,0.131970,0.099563,0.009722,0.000000,0.143133,0.078318,0.185082,0.438040,0.399537,0.247840,0.101440,0.134053,0.064609,0.143457,0.288354,0.285761,0.179753,0.250977,0.214249,0.100954,0.199846,0.134465,0.081379,0.082510,0.010185,0.000000,0.220076,0.122166,0.042850,0.017464,0.112346,0.047531,0.130188,0.234674,0.022797,0.018550,0.120679,0.029938,0.136255,0.107449,0.015198,0.185226,0.013395,0.017644,0.112346,0.139676,0.160525,0.230540,0.159467,0.000000,0.017284,0.039261,0.185694,0.152639,0.088506,0.129518,0.147562,0.186883,0.172393,0.069316,0.028086,0.014043,0.037539,0.105594,0.041770,0.135391,0.006211,-0.000000,0.000000,0.051852,0.262230,0.014583,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.013272,0.000000,0.212209,0.175720,0.137371,0.413951,0.163333,0.197145,0.076698,-0.000000,0.000000,0.018094,0.012693,0.000000,0.000000,0.018364,0.031327,0.000000,0.000000,0.152675,0.030031,0.267685,0.181481,0.050051,0.288066,0.202006,0.098302,0.056173,0.247377,0.199306,0.125093,0.303333,0.105648,0.015895,0.150874,0.019444,0.466975,0.002160,0.101543,0.187603,0.196245,0.040149,0.027186,0.221451,0.091821,0.023765,0.006481,0.205607,0.245216,0.190123,0.079578,0.088940,0.010262,0.212269,0.258359,0.088400,0.048881,0.263850,0.014259
785,0.131970,0.098843,0.009722,0.000000,0.143133,0.078858,0.185082,0.444882,0.395525,0.249383,0.099691,0.132202,0.065535,0.147058,0.265885,0.282593,0.179753,0.247557,0.214249,0.100758,0.202497,0.136626,0.080967,0.081481,0.010185,0.000000,0.218013,0.116667,0.042850,0.017644,0.113889,0.044753,0.129741,0.238474,0.022499,0.018774,0.119753,0.032716,0.134959,0.107881,0.014676,0.180761,0.012387,0.015844,0.112346,0.131574,0.158688,0.236686,0.159579,0.000000,0.017284,0.039038,0.183318,0.151235,0.085824,0.127618,0.142377,0.198657,0.173002,0.066255,0.000720,0.008179,0.031327,0.095062,0.032767,0.135751,0.005671,-0.000000,0.000000,0.043210,0.269522,0.015934,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.012346,0.000000,0.204527,0.185622,0.137371,0.424753,0.160741,0.182562,0.075617,-0.000000,0.000000,0.018094,0.012693,0.000000,0.000000,0.027546,0.037269,0.000000,0.000000,0.153635,0.036728,0.272222,0.181481,0.059414,0.293467,0.201286,0.098302,0.056893,0.218930,0.177917,0.123472,0.316296,0.097870,0.014815,0.145113,0.016564,0.477315,0.002160,0.097942,0.207767,0.196245,0.038709,0.026646,0.220370,0.091821,0.024846,0.006481,0.186523,0.245216,0.170679,0.074177,0.088940,0.009452,0.220100,0.256199,0.088400,0.046451,0.255478,0.013611
786,0.131970,0.096502,0.009722,0.000000,0.143133,0.079218,0.185082,0.441641,0.391821,0.251080,0.097634,0.132202,0.066975,0.151811,0.264012,0.281440,0.179753,0.250077,0.214249,0.099874,0.202006,0.136831,0.081070,0.080453,0.010185,0.000000,0.215067,0.110480,0.042850,0.018184,0.115741,0.042284,0.128847,0.242609,0.021530,0.018923,0.119444,0.035185,0.133663,0.108457,0.015794,0.180041,0.011379,0.014223,0.112346,0.124877,0.159660,0.241491,0.160920,0.000000,0.017284,0.038740,0.181590,0.149830,0.081689,0.125383,0.140000,0.206327,0.173735,0.064815,0.001440,0.008179,0.031327,0.094252,0.051852,0.131790,0.006481,-0.000000,0.000000,0.036008,0.272492,0.019174,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.012346,0.000000,0.199005,0.195525,0.137371,0.437716,0.159444,0.170139,0.074807,-0.000000,0.000000,0.018094,0.013503,0.000000,0.000000,0.040239,0.042400,0.000000,0.000000,0.154595,0.047963,0.281080,0.181481,0.056533,0.304990,0.199846,0.098302,0.056893,0.193004,0.159769,0.122500,0.303981,0.089444,0.013735,0.138992,0.016564,0.479321,0.002160,0.096502,0.208488,0.196245,0.037088,0.026286,0.213889,0.091821,0.025926,0.005761,0.170679,0.245216,0.150154,0.069496,0.088940,0.008912,0.225231,0.254038,0.088400,0.044290,0.247917,0.012639
787,0.131970,0.094162,0.009722,0.000000,0.143133,0.079398,0.185082,0.436600,0.391975,0.250617,0.095473,0.131996,0.068313,0.155988,0.242695,0.278704,0.179753,0.250077,0.214249,0.099285,0.202203,0.134774,0.080556,0.079321,0.010185,0.000000,0.210746,0.109203,0.042850,0.018544,0.116049,0.040432,0.130077,0.243614,0.020636,0.019072,0.119444,0.037963,0.132078,0.107449,0.015347,0.179753,0.035576,0.065715,0.112346,0.146698,0.160633,0.247637,0.161702,0.000000,0.017284,0.038218,0.178133,0.151667,0.078784,0.123930,0.136651,0.213457,0.174846,0.062654,0.002160,0.007099,0.022145,0.094252,0.051852,0.123868,0.006481,-0.000000,0.000000,0.032047,0.263580,0.019985,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.012346,0.000000,0.195165,0.199306,0.137371,0.444198,0.160093,0.157176,0.074267,-0.000000,0.000000,0.018094,0.014043,0.000000,0.000000,0.054012,0.049151,0.000000,0.000000,0.159636,0.062654,0.273951,0.181481,0.054012,0.299949,0.198405,0.098302,0.056893,0.168158,0.143241,0.119583,0.279352,0.081019,0.013735,0.109825,0.012243,0.479630,0.002160,0.095782,0.208488,0.196245,0.035828,0.025926,0.216409,0.091821,0.024846,0.005041,0.151955,0.245216,0.137191,0.066615,0.088940,0.008102,0.230903,0.252418,0.088400,0.042130,0.243866,0.012639
788,0.131970,0.091641,0.009722,0.000000,0.143133,0.079398,0.185082,0.430298,0.389506,0.250154,0.092593,0.134156,0.069444,0.161605,0.242695,0.273951,0.179753,0.250077,0.214249,0.098204,0.203577,0.132613,0.080247,0.078292,0.010185,0.000000,0.207015,0.107435,0.042850,0.019084,0.115741,0.039198,0.129518,0.246408,0.019742,0.019295,0.118210,0.041358,0.130638,0.106728,0.015049,0.178601,0.057469,0.111986,0.112346,0.165494,0.163333,0.251213,0.162261,0.000000,0.017284,0.037473,0.176188,0.151019,0.078672,0.121472,0.146590,0.221991,0.175203,0.060674,0.001440,0.007099,0.018634,0.091011,0.051852,0.114146,0.007832,-0.000000,0.000000,0.025926,0.247917,0.021065,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.006173,0.000000,0.190604,0.202906,0.137371,0.454136,0.160741,0.145833,0.063465,-0.000000,0.000000,0.018094,0.014583,0.000000,0.000000,0.072647,0.054552,0.000000,0.000000,0.161797,0.065247,0.268333,0.181481,0.044650,0.297788,0.198045,0.097942,0.056893,0.147274,0.129306,0.116019,0.272222,0.077778,0.013735,0.086420,0.012243,0.484877,0.002160,0.094342,0.212809,0.196245,0.034568,0.025566,0.212449,0.091821,0.024846,0.004321,0.132150,0.245216,0.125669,0.063735,0.088940,0.007562,0.233603,0.251337,0.088400,0.040239,0.250347,0.011667
789,0.131970,0.090561,0.009722,0.000000,0.143133,0.073817,0.185082,0.423817,0.379012,0.248457,0.090021,0.135700,0.070062,0.166502,0.226996,0.268477,0.168519,0.227572,0.214249,0.093098,0.203479,0.130556,0.075823,0.077572,0.010185,0.000000,0.202497,0.107534,0.042850,0.017464,0.095370,0.038889,0.120913,0.247526,0.019146,0.019444,0.120988,0.045988,0.129342,0.105288,0.014676,0.176296,0.077778,0.153395,0.112346,0.183426,0.164846,0.252554,0.158796,0.000000,0.017284,0.037026,0.177485,0.150478,0.080683,0.118902,0.149830,0.229877,0.176473,0.058513,0.002881,0.007099,0.018634,0.083989,0.049691,0.103704,0.008372,-0.000000,0.000000,0.025566,0.229552,0.022685,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.006173,0.000000,0.188443,0.207407,0.137371,0.460617,0.161389,0.130980,0.053202,-0.000000,0.000000,0.018094,0.016744,0.000000,0.000000,0.088850,0.059954,0.000000,0.000000,0.167078,0.073241,0.268117,0.181481,0.042490,0.289866,0.193724,0.097582,0.056533,0.128549,0.118611,0.110509,0.254883,0.068056,0.013735,0.205247,0.009362,0.483796,0.002160,0.096502,0.230813,0.196245,0.032587,0.026826,0.216409,0.091821,0.024846,0.003601,0.115586,0.245216,0.117747,0.060854,0.088940,0.007022,0.233063,0.249357,0.088400,0.039159,0.241705,0.010694
790,0.131970,0.087680,0.009722,0.000000,0.143133,0.068236,0.185082,0.424357,0.367901,0.246605,0.087037,0.136831,0.071399,0.172551,0.208704,0.264156,0.157284,0.205067,0.214249,0.087795,0.203872,0.130247,0.071502,0.077366,0.010185,0.000000,0.199256,0.108221,0.042850,0.015844,0.080247,0.039198,0.113091,0.248308,0.018550,0.019593,0.122531,0.050000,0.127901,0.103272,0.014602,0.175432,0.096502,0.190123,0.112346,0.202762,0.165602,0.252778,0.155667,0.000000,0.017284,0.036356,0.178025,0.150154,0.083477,0.116220,0.156420,0.236142,0.177529,0.056533,0.002881,0.007099,0.018634,0.090201,0.049691,0.093261,0.008642,-0.000000,0.000000,0.020525,0.219290,0.024846,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.004630,0.000000,0.187003,0.209208,0.137371,0.462754,0.161389,0.121258,0.045100,-0.000000,0.000000,0.018094,0.018094,0.000000,0.000000,0.103434,0.064815,0.000000,0.000000,0.168038,0.084691,0.269414,0.181481,0.045370,0.272068,0.190484,0.097582,0.052212,0.110905,0.109537,0.105324,0.236995,0.059630,0.013735,0.296763,0.009362,0.479630,0.002160,0.100823,0.226492,0.196245,0.030787,0.026286,0.211368,0.091821,0.024846,0.003961,0.104424,0.245216,0.106224,0.058333,0.088940,0.006481,0.232523,0.245216,0.088400,0.038619,0.229282,0.010046
791,0.131970,0.086780,0.009722,0.000000,0.143133,0.062654,0.185082,0.413555,0.361111,0.244599,0.084671,0.137654,0.072325,0.177881,0.210720,0.257387,0.146049,0.185983,0.214249,0.083179,0.203774,0.128395,0.067387,0.077160,0.010185,0.000000,0.195525,0.107435,0.042850,0.014223,0.071296,0.039198,0.107391,0.244955,0.017954,0.019817,0.123457,0.041667,0.116955,0.102984,0.014602,0.174568,0.114218,0.224331,0.112346,0.218102,0.167222,0.253448,0.152203,0.000000,0.017284,0.036132,0.177701,0.150046,0.082136,0.113426,0.160741,0.244352,0.178419,0.054552,0.003601,0.004475,0.010802,0.092631,0.049691,0.083539,0.009182,-0.000000,0.000000,0.018724,0.202276,0.027276,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.004630,0.000000,0.185562,0.211368,0.137371,0.464692,0.162685,0.111535,0.037809,-0.000000,0.000000,0.018094,0.018904,0.000000,0.000000,0.116397,0.071566,0.000000,0.000000,0.170199,0.093117,0.269414,0.181481,0.027366,0.254417,0.184722,0.097582,0.041770,0.101543,0.100463,0.100787,0.220775,0.051852,0.013735,0.375136,0.006481,0.474074,0.002160,0.103704,0.219650,0.196245,0.028987,0.025926,0.209568,0.091821,0.024846,0.003601,0.092901,0.245216,0.097942,0.055453,0.088940,0.006481,0.232523,0.241975,0.088400,0.037269,0.217940,0.009398
792,0.131970,0.085340,0.009722,0.000000,0.143133,0.109285,0.185082,0.405093,0.349537,0.241975,0.081996,0.138580,0.073457,0.184074,0.208272,0.254938,0.154115,0.193364,0.214249,0.101249,0.201515,0.131584,0.063477,0.077263,0.010185,0.000000,0.192873,0.106453,0.042850,0.012783,0.060494,0.040432,0.101357,0.246185,0.017358,0.019966,0.122222,0.035185,0.106872,0.101687,0.014602,0.173128,0.130206,0.255478,0.112346,0.231929,0.167006,0.254119,0.150192,0.000000,0.017284,0.035387,0.178133,0.150154,0.080907,0.110632,0.161929,0.250833,0.178601,0.052572,0.003601,0.004167,0.010802,0.091011,0.023765,0.073457,0.008912,-0.000000,0.000000,0.015484,0.183372,0.029167,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.003086,0.000000,0.184602,0.213709,0.137371,0.464473,0.162901,0.103704,0.031867,-0.000000,0.000000,0.018094,0.018904,0.000000,0.000000,0.128009,0.074807,0.000000,0.000000,0.172119,0.105648,0.269198,0.181481,0.021605,0.243965,0.178601,0.096502,0.051852,0.082819,0.093981,0.094630,0.205251,0.044074,0.013735,0.361281,0.006481,0.468673,0.002160,0.103704,0.232613,0.196245,0.027006,0.025566,0.208488,0.091821,0.024846,0.003241,0.084979,0.245216,0.081379,0.052932,0.088940,0.006752,0.232253,0.241615,0.088400,0.036188,0.208758,0.009074
793,0.131970,0.083179,0.009722,0.000000,0.143133,0.150154,0.185082,0.404372,0.339198,0.240278,0.079115,0.139712,0.074486,0.189403,0.193436,0.250185,0.162037,0.200926,0.214249,0.117551,0.199551,0.132099,0.079835,0.076337,0.010185,0.000000,0.189338,0.107337,0.042850,0.018544,0.081173,0.040432,0.124489,0.245849,0.016762,0.020115,0.120062,0.035494,0.114506,0.101543,0.016837,0.171831,0.143457,0.282305,0.112346,0.245972,0.168951,0.253784,0.150192,0.000000,0.017284,0.036132,0.178457,0.150478,0.082583,0.134770,0.163441,0.256019,0.176728,0.095782,0.047531,0.063272,0.054282,0.089120,0.023765,0.066975,0.008642,-0.000000,0.000000,0.013323,0.166628,0.033218,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.003086,0.000000,0.184362,0.213889,0.137371,0.461016,0.163333,0.092901,0.027276,-0.000000,0.000000,0.018094,0.018364,0.000000,0.000000,0.138002,0.077238,0.000000,0.000000,0.176200,0.116019,0.269198,0.181481,0.018004,0.224158,0.171759,0.095782,0.047171,0.069136,0.087824,0.090417,0.192089,0.038241,0.013735,0.320545,0.003961,0.462500,0.002160,0.104424,0.236934,0.196245,0.025386,0.025206,0.216049,0.091821,0.024846,0.003601,0.079938,0.245216,0.067335,0.051492,0.088940,0.007022,0.232523,0.237474,0.088400,0.035108,0.197145,0.008426
794,0.131970,0.079938,0.009722,0.000000,0.143133,0.186343,0.185082,0.389429,0.335494,0.238580,0.076337,0.140741,0.075823,0.198765,0.192716,0.246728,0.169815,0.205247,0.214249,0.133656,0.197587,0.132819,0.094136,0.075309,0.010185,0.000000,0.187570,0.107828,0.042850,0.023405,0.096914,0.039506,0.145386,0.245291,0.016166,0.020189,0.116667,0.031790,0.120556,0.100823,0.020785,0.171687,0.153107,0.307870,0.112346,0.255478,0.168302,0.254566,0.151086,0.000000,0.017284,0.035536,0.178781,0.150694,0.085042,0.156114,0.161821,0.260015,0.174204,0.135211,0.088580,0.122685,0.087500,0.087500,0.047531,0.059774,0.008372,-0.000000,0.000000,0.011883,0.147454,0.036998,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.002160,0.000000,0.184602,0.214249,0.137371,0.454969,0.163549,0.085610,0.022955,-0.000000,0.000000,0.018094,0.018094,0.000000,0.000000,0.149074,0.081019,0.000000,0.000000,0.185322,0.119691,0.269198,0.181481,0.015123,0.210651,0.165638,0.095422,0.042490,0.064455,0.081991,0.083935,0.176014,0.033056,0.013735,0.291358,0.003601,0.457099,0.002160,0.105144,0.247016,0.196245,0.023585,0.025206,0.211728,0.091821,0.024846,0.002521,0.074177,0.245216,0.060134,0.050772,0.088940,0.007832,0.244136,0.235854,0.088400,0.034028,0.196605,0.008426
795,0.131970,0.077058,0.009722,0.000000,0.143133,0.218750,0.185082,0.375386,0.329321,0.244136,0.073663,0.139815,0.076749,0.199918,0.183642,0.244568,0.177593,0.215689,0.214249,0.147994,0.192971,0.132407,0.107819,0.074486,0.010185,0.000000,0.186785,0.105570,0.042850,0.027726,0.106790,0.037346,0.164049,0.244061,0.015570,0.020264,0.112346,0.028704,0.125453,0.100247,0.022946,0.170679,0.160309,0.329295,0.112346,0.265093,0.168843,0.253001,0.151197,0.000000,0.017284,0.034791,0.178889,0.142809,0.086047,0.175782,0.152099,0.262176,0.172056,0.168519,0.118827,0.170525,0.118287,0.085610,0.047531,0.053292,0.007832,-0.000000,0.000000,0.009362,0.126659,0.039699,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.002160,0.000000,0.185562,0.213349,0.137371,0.446115,0.163549,0.081559,0.021065,-0.000000,0.000000,0.018094,0.017284,0.000000,0.000000,0.154205,0.081829,0.000000,0.000000,0.196125,0.124444,0.268765,0.181481,0.012963,0.191026,0.157716,0.095062,0.038889,0.053652,0.076157,0.077454,0.161352,0.028519,0.003549,0.268364,0.003601,0.451852,0.002160,0.104424,0.238735,0.196245,0.022685,0.025206,0.213529,0.091821,0.024846,0.002521,0.068416,0.245216,0.049691,0.048971,0.088940,0.008372,0.237654,0.232613,0.088400,0.033758,0.182832,0.008102
796,0.131970,0.075617,0.009722,0.000000,0.143133,0.248637,0.185082,0.363683,0.322685,0.248302,0.071605,0.139403,0.077572,0.201358,0.186667,0.240679,0.185082,0.216409,0.214249,0.161841,0.191204,0.135082,0.120267,0.073765,0.010185,0.000000,0.183544,0.105766,0.042850,0.031687,0.110802,0.037963,0.182711,0.242497,0.014974,0.020338,0.108642,0.026852,0.129198,0.099239,0.026075,0.164774,0.165206,0.347479,0.112346,0.270494,0.168410,0.248643,0.150862,0.000000,0.017284,0.035611,0.179429,0.136327,0.088170,0.193997,0.163333,0.266389,0.171337,0.200026,0.148714,0.220062,0.144483,0.082639,0.023765,0.048971,0.007832,-0.000000,0.000000,0.007922,0.128009,0.044020,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.002160,0.000000,0.181962,0.212809,0.137371,0.439207,0.163549,0.071566,0.018094,-0.000000,0.000000,0.017554,0.016204,0.000000,0.000000,0.157986,0.082099,0.000000,0.000000,0.204287,0.132222,0.268117,0.181481,0.011163,0.173382,0.150514,0.094342,0.037088,0.052212,0.072269,0.070648,0.146347,0.025278,0.003549,0.244290,0.003601,0.447531,0.002160,0.106584,0.229372,0.196245,0.021065,0.025206,0.207767,0.091461,0.024846,0.002881,0.061934,0.245216,0.040329,0.047171,0.088940,0.009182,0.234144,0.228832,0.088400,0.033218,0.174190,0.008102
797,0.131970,0.073997,0.009722,0.000000,0.143133,0.274563,0.185082,0.347299,0.310802,0.242438,0.070370,0.138992,0.077469,0.201934,0.185802,0.238086,0.192428,0.217130,0.214249,0.174902,0.191793,0.136214,0.130556,0.072942,0.010185,0.000000,0.180794,0.103311,0.042850,0.034568,0.112037,0.036728,0.196456,0.240821,0.014378,0.020413,0.106481,0.025000,0.131790,0.098519,0.029576,0.157140,0.168086,0.364403,0.112346,0.274707,0.168951,0.234898,0.151197,0.000000,0.017284,0.035238,0.180293,0.128549,0.086830,0.211319,0.171327,0.267469,0.171039,0.228472,0.159156,0.259414,0.167438,0.083179,0.023765,0.045010,0.007562,0.001080,0.000000,0.006481,0.110185,0.046721,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.002160,0.000000,0.179081,0.212449,0.137371,0.428196,0.163549,0.071836,0.016744,-0.000000,0.000000,0.017014,0.014853,0.000000,0.000000,0.159606,0.082909,0.000000,0.000000,0.210288,0.138920,0.262500,0.181481,0.010442,0.155020,0.144033,0.094342,0.040329,0.053652,0.067083,0.064491,0.134219,0.021389,0.003549,0.222068,0.003601,0.443364,0.002160,0.105864,0.234053,0.196245,0.019985,0.025206,0.208488,0.091101,0.024846,0.002160,0.061214,0.245216,0.034208,0.045010,0.088940,0.010532,0.241975,0.225592,0.088400,0.032677,0.159606,0.007778
